,x,y,brand,cluster
102,1.2881940862326469,-1.421823060855379,Daniel W. Fletcher,12
103,1.1618946161411823,0.768029542592289,Danner,6
104,-0.14406169683421002,-0.9582937316372329,Davi Paris,0
105,-0.14406169683421002,-0.9582937316372329,Dear Letterman,0
106,-0.14406169683421002,-0.9582937316372329,Descente Allterrain,0
107,0.4637808158074063,1.4261955100537962,Diesel,1
108,-0.4949525609424172,0.33918831708853303,Dion Lee,4
109,-1.6253538412292032,0.9765813594144931,Dior Homme,2
110,-0.14406169683421002,-0.9582937316372329,District Vision,0
111,1.1618946161411812,0.7680295425922893,Dita,6
112,-1.5208057272304196,1.052748077571582,Dolce & Gabbana,2
113,-0.14406169683421005,-0.9582937316372329,DOPPIAA,0
114,1.354139576002712,-0.6547531779772772,Double Rainbouu,3
115,-0.14406169683421005,-0.9582937316372325,Doublet,0
116,1.1482844710611277,1.1264810113803139,Dr. Martens,6
117,-1.738301073928682,1.4977756459406664,Dries Van Noten,2
118,1.3541395760027117,-0.654753177977277,Drôle De Monsieur,3
119,-1.5208057223619738,1.0527480862605225,Dsquared2,2
120,-0.494952560942417,0.3391883170885331,Dunhill,4
121,-0.14406169683421002,-0.9582937316372327,Eastwood Danso,0
122,1.2881943225585317,-1.421822861705904,Eckhaus Latta,12
123,-0.14406169683421005,-0.9582937316372325,EDEN power corp,0
124,2.250168282819088,0.34122579326896807,Emanuele Bicocchi,11
125,-0.14406169683421002,-0.9582937316372327,Endless Joy,0
126,-0.49495256094241696,0.33918831708853325,Engineered Garments,4
127,-0.14406169683421002,-0.9582937316372325,ERL,0
128,-0.9190180926139311,1.363451317892091,Ermenegildo Zegna,10
129,0.35774357829224956,1.5012227190953782,Ermenegildo Zegna Couture,1
130,-0.14406169683421002,-0.9582937316372335,Ernest W. Baker,0
131,-0.4776061464407739,0.8187287376638119,Essentials-W,13
132,-1.94791565257749,0.03553964804431065,Essentials-M,9
133,1.9684795111369657,0.53404656911476,Etro,11
134,-0.4949525609424172,0.33918831708853325,Études,4
135,-0.14406169683421008,-0.9582937316372335,extreme cashmere,0
136,-0.919018092612562,1.3634513178930767,Eytys,10
137,-0.14406169683421008,-0.9582937316372335,Faith Connexion,0
138,-0.22213770913013897,1.3871256041268984,Fear of God,7
139,-1.694596107525532,0.10649960038914431,Fear of God Ermenegildo Zegna,9
140,-1.9818789811447333,1.1940277109640358,Fendi,2
141,-1.709233874309398,-1.1117617836292162,Feng Chen Wang,5
142,0.4637808158074046,1.4261955100538009,Frame,1
143,-0.494952560942417,0.3391883170885333,Frédérique Constant,4
144,1.354139576002715,-0.6547531779772772,FREI-MUT,3
145,1.354139576002715,-0.6547531779772772,Frenckenberger,3
146,-0.14406169683421008,-0.9582937316372333,Fumito Ganryu,0
147,1.1618946161411876,0.7680295425922898,Garrett Leight,6
148,0.46378081580740477,1.4261955100538009,GCDS,1
149,-0.14406169683421008,-0.9582937316372333,Georgia Kemball,0
150,1.3194159813159552,1.5749376557189851,Gianvito Rossi,8
151,-1.4726965562327454,-0.44429514144794224,Giorgio Armani,5
152,-0.3498011504804731,1.7683503145039934,Giuseppe Zanotti,7
153,-1.9818789823933758,1.1940277090162768,Givenchy,2
154,1.2881943221768322,-1.421822862027558,GmbH,12
155,-2.1357917108925406,0.07564109450774757,Golden Goose,9
156,0.46378081580740455,1.4261955100538006,Goldwin,1
157,0.46378081580740455,1.4261955100538006,Good News,1
158,-0.494952560942417,0.33918831708853325,Gramicci,4
159,-0.14406169683421002,-0.9582937316372334,Greg Lauren,0
160,1.354139576002715,-0.6547531779772772,Grey Ant,3
161,-2.131694510641669,0.9597109240094215,Gucci,2
162,-0.14406169683421002,-0.9582937316372333,Guidi,0
163,-1.4726965562327445,-0.44429514144794224,Haider Ackermann,5
164,1.161894616141187,0.7680295425922897,Han Kjobenhavn,6
165,1.161894616141187,0.7680295425922897,Harmony,6
166,-0.14406169683421002,-0.9582937316372333,Hatton Labs,0
167,-0.14406169683421002,-0.9582937316372333,HELIOT EMIL,0
168,-0.9190180926150419,1.3634513178912993,Helmut Lang,10
169,-0.9190180926014745,1.36345131790099,Heron Preston,10
170,-0.14406169683421002,-0.9582937316372333,Hoka One One,0
171,-0.49495256094241696,0.33918831708853303,Holubar,4
172,-0.14406169683421005,-0.9582937316372331,Honey Fucking Dijon,0
173,-0.14406169683421005,-0.9582937316372331,Hood by Air,0
174,1.3541395760027146,-0.6547531779772773,HOPE,3
175,-0.14406169683421008,-0.9582937316372331,House of the Very Islands,0
176,-0.9190180926014668,1.3634513179009962,Hugo,10
177,-0.14406169683421008,-0.9582937316372331,Husbands,0
178,-0.14406169683421008,-0.9582937316372331,Hyein Seo,0
179,1.3541395760027144,-0.6547531779772773,IN GOLD WE TRUST PARIS,3
180,1.3541395760027144,-0.6547531779772773,Innerraum,3
181,1.3541395760027144,-0.6547531779772773,Isabel Benenato,3
182,-2.010768503758744,0.3814660230106058,Isabel Marant,9
183,1.1618946161411858,0.7680295425922895,Isaia,6
184,-1.9818789930526948,1.1940276923887927,Jacquemus,2
185,-0.14406169683421008,-0.9582937316372329,Jan-Jan Van Essche,0
186,-0.14406169683421008,-0.9582937316372329,JERIH,0
187,-1.846801024204127,1.0741387008865655,Jil Sander,2
188,-0.9190180926014745,1.3634513179009895,John Elliott,10
189,-0.14406169683421008,-0.9582937316372329,Johnlawrencesullivan,0
190,-0.14406169683421008,-0.9582937316372329,Judy Turner,0
191,-0.14406169683421008,-0.9582937316372329,Julius,0
192,-0.46502488886679083,1.8815844886015491,Junya Watanabe,7
193,-1.7092338743149158,-1.1117617836190754,Juun.J,5
194,-0.9190180926033888,1.3634513178996197,JW Anderson,10
195,1.3194159751882841,1.5749376601328697,KARA,8
196,-0.14406169683421008,-0.9582937316372329,KASSL Editions,0
197,1.3194159813949184,1.574937655662102,Kenzo,8
198,-0.14406169683421005,-0.9582937316372329,KIDILL,0
199,0.35774357829224906,1.5012227190953786,Kiko Kostadinov,1
200,-0.14406169683421008,-0.9582937316372329,King & Tuckfield,0
201,1.3194159838126092,1.5749376539205917,Ksubi,8
202,1.3541395760027142,-0.6547531779772773,Kuboraum,3
203,1.3541395760027142,-0.6547531779772773,Kuro,3
204,0.4637808158074054,1.4261955100537969,Lacoste,1
205,1.3194159699886496,1.5749376638782813,Lanvin,8
206,1.1618946161411827,0.7680295425922895,Le Gramme,6
207,-0.14406169683421008,-0.9582937316372327,LE17SEPTEMBRE,0
208,-0.22213770913013897,1.3871256041269018,Lemaire,7
209,1.3541395760027135,-0.6547531779772772,Les Tien,3
210,-0.4334438686694788,2.224917385949164,Levi's,7
211,1.9684795102859043,0.5340465725713824,Levi's Made & Crafted,11
212,1.9684795096946412,0.5340465749728308,Levi's Vintage Clothing,11
213,1.3541395760027142,-0.6547531779772772,Li-Ning,3
214,-0.14406169683421008,-0.9582937316372327,Liberal Youth Ministry,0
215,-2.131694511400397,0.9597109224009883,Loewe,2
216,-1.7383003171808886,1.4977764787864267,Loro Piana,2
217,-0.14406169683421008,-0.9582937316372329,Ludovic de Saint Sernin,0
218,-0.14406169683421008,-0.9582937316372329,M.A. Martin Asbjørn,0
219,-0.34980115047722904,1.7683503145048367,Mackage,7
220,-0.49495256094241663,0.33918831708853325,MAD Paris,4
221,1.1482844710166842,1.1264810113956811,Maison Kitsuné,6
222,-2.131694510429214,0.9597109244598103,Maison Margiela,2
223,1.1618946161411832,0.7680295425922892,Malibu Sandals,6
224,-2.010768503758749,0.38146602301058746,Marc Jacobs-W,9
225,-0.49495256094241663,0.3391883170885333,Marc Jacobs-M,4
226,1.161894616141183,0.7680295425922892,Marcelo Burlon County of Milan,6
227,-0.14406169683421005,-0.9582937316372325,Margaret Howell,0
228,-2.177482310425146,-0.453446503221251,Marine Serre,5
229,-2.135791710892539,0.07564109450777694,Marni,9
230,-1.7092338741524147,-1.1117617839176719,Marsèll,5
231,-0.14406169683421002,-0.9582937316372325,Martin Asbjørn,0
232,-0.14406169683421002,-0.9582937316372325,Martine Ali,0
233,-0.4650248780975496,1.8815844908907677,Martine Rose,7
234,-0.14406169683421002,-0.9582937316372325,Maryam Nassir Zadeh,0
235,-0.14406169683421002,-0.9582937316372325,Master-Piece Co,0
236,-0.14406169683421002,-0.9582937316372325,mastermind JAPAN,0
237,-0.14406169683421002,-0.9582937316372325,mastermind WORLD,0
238,-0.14406169683421002,-0.9582937316372325,Matsuda,0
239,-0.3498011504867235,1.768350314502383,MCQ,7
240,-0.49495256094241685,0.33918831708853325,Merrell 1trl,4
241,-0.14406169683421008,-0.9582937316372325,mfpen,0
242,-0.14406169683421008,-0.9582937316372325,MHL by Margaret Howell,0
243,-0.14406169683421008,-0.9582937316372325,Miharayasuhiro,0
244,-0.9190180926129876,1.3634513178927643,MISBHV,10
245,-0.14406169683421008,-0.9582937316372325,Molly Goddard,0
246,-1.8468011148591525,1.074138545737864,Moncler-W,2
247,-1.8345007002210088,1.0947871911576796,Moncler-M,2
248,-1.6945962723967816,0.10649900877074876,Moncler Genius,9
249,-2.0107685037587375,0.3814660230106273,Moschino-W,9
250,-1.5208057273598912,1.0527480773405078,Moschino-M,2
251,1.3194159775118406,1.5749376584591663,MSGM,8
252,-0.49495256094241685,0.3391883170885331,Museum of Peace & Quiet,4
253,-0.14406169683421005,-0.9582937316372325,Nahmias,0
254,0.4637808158074067,1.4261955100537957,Naked & Famous Denim,1
255,-0.14406169683421005,-0.9582937316372325,Namacheko,0
256,-0.14406169683420997,-0.9582937316372337,NAMESAKE,0
257,-0.14406169683420997,-0.9582937316372337,Nanamica,0
258,-1.7092338743150546,-1.111761783618814,Nanushka,5
259,1.288194299260884,-1.4218228813385996,Needles,12
260,0.35774357829224956,1.5012227190953784,Neighborhood,1
261,1.1618946161411874,0.7680295425922894,Neil Barrett,6
262,-0.5804865089603676,0.8992626538578634,New Balance,13
263,-0.14406169683420997,-0.9582937316372339,Nicholas Daley,0
264,-2.131694508852619,0.9597109278020403,Nike,2
265,-0.4949525609424172,0.3391883170885334,Nike Jordan,4
266,0.35774357829224895,1.5012227190953775,Noah,1
267,1.3541395760027162,-0.6547531779772772,non,3
268,-0.14406169683420997,-0.9582937316372335,nonnative,0
269,-0.14406169683420997,-0.9582937316372335,Noon Goons,0
270,1.1618946161411867,0.7680295425922893,Norse Projects,6
271,0.46378081580740493,1.4261955100538,Nudie Jeans,1
272,1.3541395760027162,-0.6547531779772772,Numbering,3
273,-0.4949525609424172,0.33918831708853353,OAMC,4
274,-2.285549733845792,0.1366894927160117,Off-White,9
275,0.46378081580740455,1.4261955100537993,Officine Creative,1
276,1.3541395760027164,-0.654753177977277,Officine Générale,3
277,1.2881942948860639,-1.4218228850252173,Online Ceramics,12
278,-0.9190180926122495,1.3634513178932866,Opening Ceremony,10
279,-0.14406169683420994,-0.9582937316372335,Ostrya,0
280,-0.49495256094241724,0.33918831708853353,Our Legacy,4
281,-0.1440616968342099,-0.9582937316372335,OVERCOAT,0
282,0.35774357829224884,1.5012227190953786,Paco Rabanne,1
283,1.1618946161411865,0.768029542592289,Padmore & Barnes,6
284,-0.6354951007225571,0.7972571868902334,Palm Angels,13
285,1.3194159822972535,1.5749376550121355,Paul Smith,8
286,1.354139576002716,-0.6547531779772772,Paul Stuart,3
287,-0.14406169683420997,-0.9582937316372333,Pearls Before Swine,0
288,1.2881940853555072,-1.4218230615945366,Peter Do,12
289,-0.14406169683420997,-0.9582937316372333,Phipps,0
290,-0.14406169683420997,-0.9582937316372333,Phlemuns,0
291,1.161894616141186,0.7680295425922888,Pierre Hardy,6
292,-0.9190180926014767,1.3634513179009877,Polo Ralph Lauren,10
293,-1.6253538413886357,0.9765813591225676,Prada,2
294,1.354139576002716,-0.6547531779772773,PRESIDENT's,3
295,1.3194159814899973,1.5749376555936137,PS by Paul Smith,8
296,-0.4949525609424172,0.3391883170885334,Psychworld,4
297,1.3194159972139476,1.5749376442673289,R13,8
298,0.46378081580740493,1.4261955100537986,RAEN,1
299,-1.625353841538744,0.976581358847719,Raf Simons-W,2
300,-1.7383010862633592,1.4977756323656202,Raf Simons-M,2
301,-0.3498011552182079,1.768350313280057,rag & bone,7
302,1.161894616141186,0.768029542592289,RAINS,6
303,-1.4726965562327434,-0.444295141447942,Ralph Lauren Purple Label,5
304,-0.14406169683420997,-0.9582937316372333,Rassvet,0
305,-0.494952560942417,0.33918831708853336,Ray-Ban,4
306,-0.14406169683420997,-0.9582937316372333,Recto,0
307,-0.4949525609424172,0.3391883170885333,Reebok Classics,4
308,-0.14406169683420997,-0.9582937316372333,Reese Cooper,0
309,-0.14406169683420997,-0.9582937316372333,Remi Relief,0
310,-0.49495256094241713,0.33918831708853336,RETROSUPERFUTURE,4
311,-0.5804865089629896,0.8992626538569954,Rhude,13
312,-1.9818789890931223,1.1940276985653264,Rick Owens,2
313,-0.5804865089603353,0.8992626538578753,Rick Owens Drkshdw,13
314,-0.14406169683421,-0.9582937316372333,Ring Jacket,0
315,-0.4949525609424172,0.3391883170885333,ROA,4
316,-0.14406169683420997,-0.9582937316372331,ROGIC,0
317,1.0594435765287815,-1.185201796266094,Rombaut,12
318,-0.4949525609424172,0.33918831708853314,RRL,4
319,-1.738300282050909,1.4977765174490378,Sacai,2
320,1.6607674167557027,0.32511662739703207,Saint Laurent,11
321,-0.14406169683420997,-0.958293731637233,Saintwoods,0
322,-0.46502491176887145,1.8815844837332458,Salomon,7
323,-0.2475048660164032,2.2450168102717765,Salvatore Ferragamo,7
324,1.3541395760027146,-0.6547531779772776,Sankuanz,3
325,-0.49495256094241713,0.33918831708853325,Saturdays NYC,4
326,-0.14406169683421002,-0.958293731637233,Saul Nash,0
327,-0.49495256094241713,0.33918831708853325,Schnayderman's,4
328,1.1618946161411847,0.7680295425922892,Schott,6
329,-0.14406169683421002,-0.958293731637233,Sean Suen,0
330,-0.14406169683421002,-0.958293731637233,Seb Brown,0
331,-0.14406169683421002,-0.958293731637233,Second/Layer,0
332,-0.14406169683421002,-0.958293731637233,Séfr,0
333,-0.14406169683421002,-0.958293731637233,Situationist,0
334,1.161894616141184,0.7680295425922894,Smythson,6
335,-0.494952560942417,0.33918831708853325,Snow Peak,4
336,-0.14406169683421002,-0.9582937316372329,Soar Running,0
337,1.1618946161411843,0.7680295425922893,Solid & Striped,6
338,-0.14406169683421002,-0.9582937316372329,Solid Homme,0
339,-0.14406169683421002,-0.9582937316372329,Song for the Mute,0
340,-0.49495256094241713,0.3391883170885331,Soulland,4
341,-0.14406169683421005,-0.9582937316372329,South2 West8,0
342,-0.14406169683421005,-0.9582937316372329,Spencer Badu,0
343,-0.4902813271581156,1.5129314870228865,SSENSE WORKS,7
344,-0.14406169683421005,-0.9582937316372329,Stefan Cooke,0
345,-0.9190180926018294,1.363451317900734,Stella McCartney,10
346,-1.7092338741727975,-1.1117617838802107,Stolen Girlfriends Club,5
347,-0.5804865089606651,0.8992626538577668,Stone Island,13
348,-0.494952560942417,0.3391883170885331,Stone Island Shadow Project,4
349,-0.14406169683421005,-0.9582937316372329,STORY mfg.,0
350,0.46378081580740577,1.426195510053797,Stutterheim,1
351,1.3541395760027133,-0.6547531779772772,SUBU,3
352,-1.7092338742748168,-1.1117617836927565,Suicoke,5
353,-0.14406169683421005,-0.9582937316372329,Sulvam,0
354,-0.14406169683421005,-0.9582937316372329,Sunflower,0
355,1.354139576002713,-0.6547531779772772,Sunnei,3
356,0.463780815807406,1.426195510053796,Sunspel,1
357,-0.14406169683421008,-0.9582937316372329,SWEETLIMEJUICE,0
358,-0.14406169683421008,-0.9582937316372329,System,0
359,1.2881942948011915,-1.4218228850967407,TAKAHIROMIYASHITA TheSoloist.,12
360,-0.14406169683421008,-0.9582937316372327,Tanaka,0
361,1.2881942948470277,-1.4218228850581143,Tekla-W,12
362,-0.14406169683421005,-0.9582937316372327,Tekla-M,0
363,1.2881942975381246,-1.4218228827903545,Telfar,12
364,-0.14406169683421005,-0.9582937316372329,Ten c,0
365,-0.14406169683421005,-0.9582937316372329,The Conspires,0
366,-0.14406169683421005,-0.9582937316372329,The Elder Statesman,0
367,-0.494952560942417,0.33918831708853314,The North Face,4
368,-1.625353841408556,0.9765813590860981,The Row,2
369,-0.14406169683421005,-0.9582937316372327,The Viridi-anne,0
370,1.1618946161411818,0.768029542592289,Thierry Lasry,6
371,-1.9818789898548619,1.1940276973770942,Thom Browne-W,2
372,-2.1316945043701017,0.9597109373046038,Thom Browne-M,2
373,0.4637808158074063,1.4261955100537957,Tiger of Sweden,1
374,0.4637808158074063,1.4261955100537957,Tiger of Sweden Jeans,1
375,-0.14406169683421002,-0.9582937316372325,Toga Virilis,0
376,-0.3498011505109901,1.7683503144961146,TOM FORD-W,7
377,-1.7383020951316575,1.4977745220452792,TOM FORD-M,2
378,1.1618946161411816,0.7680295425922888,Tom Wood,6
379,-0.14406169683421002,-0.9582937316372327,Toogood,0
380,-0.14406169683421002,-0.9582937316372327,Total Luxury Spa,0
381,1.0594434958891874,-1.185201911147201,True Tribe,12
382,-0.14406169683421005,-0.9582937316372327,ts(s),0
383,1.3541395760027115,-0.6547531779772772,Ugo Cacciatori,3
384,-0.14406169683420994,-0.9582937316372343,Undercover,0
385,-0.14406169683420994,-0.9582937316372343,UNIFORME,0
386,-1.9818788831583947,1.1940278638130226,Valentino,2
387,-2.010768503758737,0.38146602301063065,Vans,9
388,-1.4726965562327465,-0.44429514144794197,Veilance,5
389,0.46378081580740493,1.426195510053799,Veja,1
390,-1.9818792243885974,1.1940273315275587,Versace,2
391,1.3194152953787703,1.5749381498138524,Versace Jeans Couture,8
392,1.3194159812906447,1.5749376557372126,Versace Underwear,8
393,-0.5804865089603147,0.8992626538578827,VETEMENTS,13
394,-0.494952560942417,0.33918831708853314,Visvim,4
395,-1.9800180338102582,0.4603848053579447,Vivienne Westwood,9
396,1.354139576002715,-0.6547531779772772,Vyner Articles,3
397,1.2881942950468053,-1.4218228848897656,WACKO MARIA,12
398,-0.494952560942417,0.33918831708853325,Wales Bonner,4
399,-0.494952560942417,0.33918831708853325,WARDROBE.NYC,4
400,-0.6354951006224488,0.7972571869284208,We11done,13
401,-0.1440616968342099,-0.9582937316372337,Western Hydrodynamic Research,0
402,-0.1440616968342099,-0.9582937316372337,Who Decides War by MRDR BRVDO,0
403,-0.1440616968342099,-0.9582937316372337,Winnie New York,0
404,0.46378081580740516,1.4261955100537993,Wood Wood,1
405,-1.7092338738603885,-1.1117617844542689,Wooyoungmi,5
406,-0.14406169683420988,-0.9582937316372337,Xander Zhou,0
407,-0.4650249779662639,1.8815844696616488,Y-3,7
408,-0.465024641369347,1.8815845412121428,Y/Project,7
409,-0.4650249739552404,1.8815844705142741,Yohji Yamamoto,7
410,-0.14406169683420986,-0.9582937316372335,Youths in Balaclava,0
411,-0.14406169683420986,-0.9582937316372335,Yuichi Toyama,0
412,-0.4949525609424172,0.3391883170885333,Z Zegna,4
413,1.3541395760027144,-0.6547531779772772,1064 Studio,3
414,-0.4949525609424172,0.3391883170885333,6397,4
415,-0.14406169683420988,-0.9582937316372335,a. roege hove,0
416,-0.14406169683420988,-0.9582937316372335,Abra,0
417,-0.49495256094241724,0.33918831708853325,adidas by Stella McCartney,4
418,1.3541395760027137,-0.6547531779772772,Adina Reyter,3
419,-0.14406169683420988,-0.9582937316372334,Aesther Ekme,0
420,1.161894616141186,0.7680295425922902,Agent Provocateur,6
421,1.9649212792299793,0.105210153259603,AGOLDE,11
422,-1.6945962690914942,0.10649902063132359,ALAÏA,9
423,0.2462985583189402,2.331837587693208,Alexander Wang,7
424,1.319415981273397,1.5749376557496355,alexanderwang.t,8
425,-2.1774823099479397,-0.45344650679208803,Amina Muaddi,5
426,1.3541395760027135,-0.6547531779772772,AMOMENTO,3
427,0.4637808158074055,1.4261955100537989,Ancient Greek Sandals,1
428,-0.14406169683420988,-0.9582937316372333,Anna Quan,0
429,1.3541395760027135,-0.6547531779772772,Annette Welander,3
430,1.3541395760027135,-0.6547531779772772,Arch The,3
431,1.3541395760027135,-0.6547531779772772,arch4,3
432,-0.14406169683420997,-0.9582937316372334,AREA,0
433,-0.14406169683420997,-0.9582937316372334,Ashley Williams,0
434,1.3541395760027133,-0.6547531779772772,B Sides,3
435,1.3541395760027133,-0.6547531779772772,Baserange,3
436,1.3541395760027133,-0.6547531779772772,Blossom,3
437,1.3541395760027133,-0.6547531779772772,BOUND by Bond-Eye,3
438,1.1618946161411852,0.7680295425922895,BOYY,6
439,-0.14406169683421,-0.9582937316372331,Brock Collection,0
440,0.4637808158074055,1.4261955100537977,Building Block,1
441,-1.7092338743049655,-1.1117617836373588,BY FAR,5
442,-0.14406169683421,-0.9582937316372331,Calle Del Mar,0
443,-1.709233873738828,-1.111761784677633,Cecilie Bahnsen,5
444,-0.49495256094241685,0.3391883170885333,Charlotte Chesnais,4
445,-1.8440201604457858,-0.41384500980909916,Charlotte Knowles,5
446,-1.4726965562327425,-0.44429514144794224,Chloé,5
447,-0.14406169683421002,-0.9582937316372333,Chopova Lowena,0
448,-0.14406169683421002,-0.9582937316372333,Christopher Esber,0
449,0.3570423704843962,0.6497162541647447,Citizens of Humanity,1
450,-0.14406169683421,-0.9582937316372331,Collina Strada,0
451,-0.46502450124670774,1.8815845709980528,Comme des Garçons,7
452,-0.49495256094241685,0.33918831708853325,Comme des Garçons Comme des Garçons,4
453,-0.49495256094241685,0.33918831708853325,Comme des Garçons Girl,4
